,kw/m2,degrees,degrees,degrees,kw/m2,kw,kw,kw,$/kwh,$/kwh,kw,kw,kw,%,kw,kw,kw,kw,kw,kw,kw,kw,kw,kw,kw,kw,kwh,%,$/KWH,kw,kw,kw,kw,
End Time,Global Solar,PV Solar Altitude,PV Solar Azimuth,PV Angle of Incidence,PV Incident Solar,PV Power Output,AC Primary Load,AC Primary Load Served,Grid Power Price,Grid Sellback Rate,Grid Purchases,Grid Sales,Total Electrical Load Served,Renewable Penetration,Excess Electrical Production,Unmet Electrical Load,Total Renewable Power Output,Inverter Power Input,Inverter Power Output,Rectifier Power Input,Rectifier Power Output,Trojan L16P Maximum Charge Power,Trojan L16P Maximum Discharge Power,Trojan L16P Charge Power,Trojan L16P Discharge Power,Trojan L16P Input Power,Trojan L16P Energy Content,Trojan L16P State of Charge,Trojan L16P Energy Cost,AC Required Operating Capacity,DC Required Operating Capacity,AC Operating Capacity,DC Operating Capacity,
2/5/16 18:00,0.02914302,0,70.31553,90,0,0,0.9402565,0.9402565,0.45,0.2,0,7.05E-08,0.9402566,0,2.95E-16,0,0,1.04473,0.9402566,0,0,0.03410043,7.074129,0,1.04473,-1.04473,17.76137,93.54028,0.01764484,0.9402565,0,1000,7.074129,
2/5/16 19:00,0,0,79.50745,90,0,0,1.952042,1.952042,0.45,0.2,0,0,1.952042,0,0,0,0,2.168936,1.952042,0,0,0.6630867,6.539491,0,2.168936,-2.168936,15.40883,81.15061,0.01764484,1.952042,0,1000,6.539491,
2/5/16 20:00,0,0,88.71017,90,0,0,0.4228239,0.4228239,0.45,0.2,0,1.86E-08,0.422824,0,-5.48E-16,0,0,0.4698044,0.422824,0,0,0.9371396,5.526723,0,0.4698044,-0.4698044,14.89925,78.46693,0.01764484,0.4228239,0,1000,5.526723,
2/5/16 21:00,0,0,98.78271,90,0,0,0.285563,0.285563,0.05,0.02,1.326829,0,0.285563,0,-1.43E-08,0,0,0,0,1.041266,0.9371396,0.9371396,5.485548,0.9371396,0,0.9371396,15.76325,83.01719,0.01791734,0.285563,0,1000,5.485548,
2/5/16 22:00,0,0,111.1071,90,0,0,0.2636272,0.2636272,0.05,0.02,0.2636272,0,0.2636272,0,0,0,0,0,0,0,0,0.9371396,5.962468,0,0,0,15.76325,83.01719,0.01791734,0.2636272,0,1000,5.962468,
2/5/16 23:00,0,0,128.2742,90,0,0,0.246969,0.246969,0.05,0.02,0.246969,0,0.246969,0,0,0,0,0,0,0,0,0.9371396,5.907995,0,0,0,15.76325,83.01719,0.01791734,0.246969,0,1000,5.907995,
2/6/16 0:00,0,0,154.5613,90,0,0,0.2068916,0.2068916,0.05,0.02,0.2068916,0,0.2068916,0,0,0,0,0,0,0,0,0.9371396,5.898713,0,0,0,15.76325,83.01719,0.01791734,0.2068916,0,1000,5.898713,
2/6/16 1:00,0,0,-170.184,90,0,0,0.2638581,0.2638581,0.05,0,0.2638581,0,0.2638581,0,0,0,0,0,0,0,0,0.9371396,5.89713,0,0,0,15.76325,83.01719,0.01791734,0.2638581,0,1000,5.89713,
2/6/16 2:00,0,0,-139.1269,90,0,0,0.2817225,0.2817225,0.05,0,0.2817225,0,0.2817225,0,0,0,0,0,0,0,0,0.9371396,5.896861,0,0,0,15.76325,83.01719,0.01791734,0.2817225,0,1000,5.896861,
2/6/16 3:00,0,0,-118.4066,90,0,0,0.2916461,0.2916461,0.05,0,0.2916461,0,0.2916461,0,0,0,0,0,0,0,0,0.9371396,5.896815,0,0,0,15.76325,83.01719,0.01791734,0.2916461,0,1000,5.896815,
2/6/16 4:00,0,0,-104.2795,90,0,0,0.2488565,0.2488565,0.05,0,0.2488565,0,0.2488565,0,0,0,0,0,0,0,0,0.9371396,5.896807,0,0,0,15.76325,83.01719,0.01791734,0.2488565,0,1000,5.896807,
2/6/16 5:00,0,0,-93.37498,90,0,0,0.255148,0.255148,0.05,0,0.255148,0,0.255148,0,0,0,0,0,0,0,0,0.9371396,5.896806,0,0,0,15.76325,83.01719,0.01791734,0.255148,0,1000,5.896806,
2/6/16 6:00,0,0,-83.88009,90,0,0,0.2909345,0.2909345,0.05,0,0.2909345,0,0.2909345,0,0,0,0,0,0,0,0,0.9371396,5.896806,0,0,0,15.76325,83.01719,0.01791734,0.2909345,0,1000,5.896806,
2/6/16 7:00,0,0,-74.7548,90,0,0,0.2928319,0.2928319,0.05,0,0.2928319,0,0.2928319,0,0,0,0,0,0,0,0,0.9371396,5.896806,0,0,0,15.76325,83.01719,0.01791734,0.2928319,0,1000,5.896806,
2/6/16 8:00,0.004662884,3.477357,-65.26786,69.45595,0.004162816,0.03746534,0.4570613,0.4570613,0.05,0,0.4233425,0,0.4570613,8.197006,0,0,0.03746534,0.03746533,0.03371879,0,0,0.9371396,5.896806,1.31E-08,0,1.31E-08,15.76325,83.01719,0.01791734,0.4570613,0.009366335,1000,5.934271,
2/6/16 9:00,0.06994326,13.46704,-54.78685,55.071,0.0639312,0.5753808,0.2712341,0.2712341,0.12,0.05,0,0,0.2712341,212.1344,0,0,0.5753808,0.3013712,0.2712341,0,0,0.9371396,5.896806,0.2740096,0,0.2740096,16.01588,84.34763,0.01788747,0.2712341,0.1438452,1000,6.472187,
2/6/16 10:00,0.1620352,22.14465,-42.71786,40.71688,0.1567514,1.410762,0.2689007,0.2689007,0.12,0.05,0,0.1573597,0.4262604,330.9626,-1.32E-09,0,1.410762,0.4736226,0.4262604,0,0,0.9371396,6.014895,0.9371396,0,0.9371396,16.87988,88.89789,0.01778606,0.2689007,0.3526905,1000,7.425657,
2/6/16 11:00,0.3205733,28.88266,-28.61329,26.56368,0.4108837,3.697953,0.2352886,0.2352886,0.12,0.05,0,2.347552,2.582841,143.1739,3.69E-08,0,3.697953,2.869823,2.582841,0,0,0.8281301,6.399204,0.8281301,0,0.8281301,17.64337,92.91885,0.0176974,0.2352886,0.9244883,1000,10.09716,
2/6/16 12:00,0.4126652,32.94753,-12.50691,13.40738,0.5880387,5.292348,0.3036147,0.3036147,0.12,0.05,0,4.017685,4.3213,122.4712,9.37E-08,0,5.292348,4.801445,4.3213,0,0,0.4909036,6.685846,0.4909036,0,0.4909036,18.09596,95.30242,0.01764526,0.3036147,1.323087,1000,11.9782,
2/6/16 13:00,0.5443917,33.73547,4.707818,9.057813,0.9309265,8.378338,1.910016,1.910016,0.12,0.05,0,5.337392,7.247408,115.6046,1.08E-07,0,8.378338,8.052675,7.247408,0,0,0.3256617,6.826302,0.3256617,0,0.3256617,18.39621,96.88366,0.01761084,1.910016,2.094584,1000,15.20464,
2/6/16 14:00,0.5315688,31.11118,21.48554,20.3176,0.9427715,8.484943,0.2350027,0.2350027,0.45,0.2,0,7.207009,7.442011,114.0141,-1.06E-07,0,8.484943,8.268902,7.442011,0,0,0.2160415,6.919479,0.2160415,0,0.2160415,18.59539,97.93265,0.01758808,0.2350027,2.121236,1000,15.40442,
2/6/16 15:00,0.4383111,25.50108,36.55308,34.2191,0.8172697,7.355427,0.2452735,0.2452735,0.45,0.2,0,6.245623,6.490896,113.3191,2.81E-08,0,7.355427,7.212107,6.490896,0,0,0.1433202,6.981292,0.1433202,0,0.1433202,18.72752,98.62853,0.01757301,0.2452735,1.838857,1000,14.33672,
2/6/16 16:00,0.2576243,17.62076,49.51339,48.51534,0.4809291,4.328362,0.4007464,0.4007464,0.45,0.2,0,3.409209,3.809955,113.6066,5.62E-09,0,4.328362,4.233284,3.809955,0,0,0.09507799,7.022298,0.09507799,0,0.09507799,18.81518,99.09018,0.01756303,0.4007464,1.08209,1000,11.35066,
2/6/16 17:00,0.129395,8.161969,60.64873,62.8984,0.3644935,3.280441,0.2659525,0.2659525,0.45,0.2,0,2.629678,2.895631,113.2894,-2.44E-08,0,3.280441,3.217367,2.895631,0,0,0.0630739,7.049501,0.0630739,0,0.0630739,18.87333,99.39643,0.01755642,0.2659525,0.8201103,1000,10.32994,
2/6/16 18:00,0.01049149,0,70.51266,90,0,0,1.398895,1.398895,0.45,0.2,0,0,1.398895,0,0,0,0,1.554327,1.398895,0,0,0.04184275,7.067548,0,1.554327,-1.554327,17.18743,90.51761,0.01755642,1.398895,0,1000,7.067548,
2/6/16 19:00,0,0,79.72109,90,0,0,1.930975,1.930975,0.45,0.2,0,0,1.930975,0,0,0,0,2.145528,1.930975,0,0,0.9371396,6.273412,0,2.145528,-2.145528,14.86028,78.26166,0.01755642,1.930975,0,1000,6.273412,
2/6/16 20:00,0,0,88.94389,90,0,0,0.4595073,0.4595073,0.45,0.2,0,2.96E-08,0.4595073,0,3.14E-16,0,0,0.5105637,0.4595073,0,0,0.9371396,5.315133,0,0.5105637,-0.5105637,14.30649,75.34515,0.01755642,0.4595073,0,1000,5.315133,
2/6/16 21:00,0,0,99.04258,90,0,0,0.319065,0.319065,0.05,0.02,1.360331,0,0.319065,0,-1.43E-08,0,0,0,0,1.041266,0.9371396,0.9371396,5.258589,0.9371396,0,0.9371396,15.17049,79.89541,0.01782244,0.319065,0,1000,5.258589,
2/6/16 22:00,0,0,111.3957,90,0,0,0.2619955,0.2619955,0.05,0.02,1.303262,0,0.2619955,0,-1.43E-08,0,0,0,0,1.041266,0.9371396,0.9371396,5.739835,0.9371396,0,0.9371396,16.03449,84.44566,0.01808552,0.2619955,0,1000,5.739835,
2/6/16 23:00,0,0,128.5678,90,0,0,0.2594664,0.2594664,0.05,0.02,0.2594664,0,0.2594664,0,0,0,0,0,0,0,0,0.9371396,6.089976,0,0,0,16.03449,84.44566,0.01808552,0.2594664,0,1000,6.089976,
2/7/16 0:00,0,0,154.7282,90,0,0,0.274679,0.274679,0.05,0.02,0.274679,0,0.274679,0,0,0,0,0,0,0,0,0.9371396,6.013899,0,0,0,16.03449,84.44566,0.01808552,0.274679,0,1000,6.013899,
2/7/16 1:00,0,0,-170.3466,90,0,0,0.2817875,0.2817875,0.05,0,0.2817875,0,0.2817875,0,0,0,0,0,0,0,0,0.9371396,6.000935,0,0,0,16.03449,84.44566,0.01808552,0.2817875,0,1000,6.000935,
2/7/16 2:00,0,0,-139.4894,90,0,0,0.2910082,0.2910082,0.05,0,0.2910082,0,0.2910082,0,0,0,0,0,0,0,0,0.9371396,5.998726,0,0,0,16.03449,84.44566,0.01808552,0.2910082,0,1000,5.998726,
2/7/16 3:00,0,0,-118.7712,90,0,0,0.2498934,0.2498934,0.05,0,0.2498934,0,0.2498934,0,0,0,0,0,0,0,0,0.9371396,5.99835,0,0,0,16.03449,84.44566,0.01808552,0.2498934,0,1000,5.99835,
2/7/16 4:00,0,0,-104.603,90,0,0,0.2832641,0.2832641,0.05,0,0.2832641,0,0.2832641,0,0,0,0,0,0,0,0,0.9371396,5.998285,0,0,0,16.03449,84.44566,0.01808552,0.2832641,0,1000,5.998285,
2/7/16 5:00,0,0,-93.66218,90,0,0,0.2888269,0.2888269,0.05,0,0.2888269,0,0.2888269,0,0,0,0,0,0,0,0,0.9371396,5.998274,0,0,0,16.03449,84.44566,0.01808552,0.2888269,0,1000,5.998274,
2/7/16 6:00,0,0,-84.1414,90,0,0,0.2449665,0.2449665,0.05,0,0.2449665,0,0.2449665,0,0,0,0,0,0,0,0,0.9371396,5.998272,0,0,0,16.03449,84.44566,0.01808552,0.2449665,0,1000,5.998272,
2/7/16 7:00,0,0,-74.99841,90,0,0,0.279302,0.279302,0.05,0,0.279302,0,0.279302,0,0,0,0,0,0,0,0,0.9371396,5.998272,0,0,0,16.03449,84.44566,0.01808552,0.279302,0,1000,5.998272,
2/7/16 8:00,0.008160047,3.657544,-65.4982,69.49701,0.00742048,0.06678432,0.3853551,0.3853551,0.05,0,0.3252492,0,0.3853551,17.33059,0,0,0.06678432,0.06678432,0.06010589,0,0,0.9371396,5.998272,0,0,0,16.03449,84.44566,0.01808552,0.3853551,0.01669608,1000,6.065057,
2/7/16 9:00,0.0722747,13.66952,-55.00342,55.09124,0.06606349,0.5945714,0.309298,0.309298,0.12,0.05,0,0,0.309298,192.2325,0,0,0.5945714,0.3436645,0.309298,0,0,0.9371396,5.998272,0.2509069,0,0.2509069,16.26582,85.66394,0.01805876,0.309298,0.1486428,1000,6.592844,
2/7/16 10:00,0.1888468,22.37433,-42.91285,40.71127,0.1962403,1.766162,0.3377896,0.3377896,0.12,0.05,0,0.4083309,0.7461206,236.7127,1.45E-08,0,1.766162,0.8290229,0.7461206,0,0,0.9371396,6.106405,0.9371396,0,0.9371396,17.12982,90.2142,0.01795951,0.3377896,0.4415406,1000,7.872567,
2/7/16 11:00,0.3765279,29.14107,-28.769,26.51684,0.5571119,5.014007,0.3004518,0.3004518,0.12,0.05,0,3.565478,3.865929,129.6973,-1.05E-07,0,5.014007,4.295477,3.865929,0,0,0.7185297,6.492364,0.7185297,0,0.7185297,17.79227,93.703,0.01788416,0.3004518,1.253502,1000,11.50637,
2/7/16 12:00,0.4499683,33.22941,-12.5983,13.25982,0.6844687,6.160219,0.297963,0.297963,0.12,0.05,0,4.853345,5.151309,119.5855,1.22E-07,0,6.160219,5.723676,5.151309,0,0,0.4365423,6.732053,0.4365423,0,0.4365423,18.19474,95.82262,0.01783868,0.297963,1.540055,1000,12.89227,
2/7/16 13:00,0.4068366,34.02748,4.699192,8.786507,0.5524943,4.972449,2.440229,2.440229,0.12,0.05,0,1.774336,4.214565,117.9825,-5.22E-08,0,4.972449,4.68285,4.214565,0,0,0.2895984,6.856956,0.2895984,0,0.2895984,18.46174,97.22876,0.01780864,2.440229,1.243112,1000,11.8294,
2/7/16 14:00,0.4674541,31.39697,21.5561,20.18899,0.7701353,6.931217,0.2958135,0.2958135,0.45,0.2,0,5.769376,6.06519,114.2786,-2.23E-07,0,6.931217,6.7391,6.06519,0,0,0.1921174,6.939815,0.1921174,0,0.1921174,18.63886,98.16158,0.01778877,0.2958135,1.732804,1000,13.87103,
2/7/16 15:00,0.3112475,25.76921,36.68161,34.14577,0.4375866,3.938279,0.3429545,0.3429545,0.45,0.2,0,3.086792,3.429746,114.8271,6.81E-08,0,3.938279,3.810829,3.429746,0,0,0.1274498,6.994782,0.1274498,0,0.1274498,18.75636,98.78041,0.01777561,0.3429545,0.9845698,1000,10.93306,
2/7/16 16:00,0.2389728,17.86733,49.67781,48.47218,0.4029488,3.626539,0.4536125,0.4536125,0.45,0.2,0,2.734179,3.187791,113.7634,-1.01E-09,0,3.626539,3.541991,3.187791,0,0,0.08454878,7.031248,0.08454878,0,0.08454878,18.83431,99.19093,0.01776689,0.4536125,0.9066347,1000,10.65779,
2/7/16 17:00,0.1189035,8.388429,60.83516,62.8776,0.2878963,2.591067,0.2538578,0.2538578,0.45,0.2,0,2.027622,2.28148,113.5696,9.93E-08,0,2.591067,2.534978,2.28148,0,0,0.05608923,7.055439,0.05608923,0,0.05608923,18.88602,99.46327,0.01776111,0.2538578,0.6477667,1000,9.646505,
2/7/16 18:00,0.02564586,0,70.7154,90,0,0,1.295103,1.295103,0.45,0.2,0,0,1.295103,0,0,0,0,1.439003,1.295103,0,0,0.03720906,7.071486,0,1.439003,-1.439003,17.32521,91.24323,0.01776111,1.295103,0,1000,7.071486,
2/7/16 19:00,0,0,79.94022,90,0,0,2.159542,2.159542,0.45,0.2,0,0,2.159542,0,0,0,0,2.399492,2.159542,0,0,0.9019064,6.336494,0,2.399492,-2.399492,14.72259,77.53655,0.01776111,2.159542,0,1000,6.336494,
2/7/16 20:00,0,0,89.18362,90,0,0,0.4781963,0.4781963,0.45,0.2,0,1.71E-08,0.4781963,0,2.85E-16,0,0,0.5313292,0.4781963,0,0,0.9371396,5.239876,0,0.5313292,-0.5313292,14.14629,74.50143,0.01776111,0.4781963,0,1000,5.239876,
2/7/16 21:00,0,0,99.30814,90,0,0,0.352316,0.352316,0.05,0.02,1.393582,0,0.352316,0,-1.43E-08,0,0,0,0,1.041266,0.9371396,0.9371396,5.192507,0.9371396,0,0.9371396,15.01029,79.05169,0.0180184,0.352316,0,1000,5.192507,
2/7/16 22:00,0,0,111.6903,90,0,0,0.315079,0.315079,0.05,0.02,1.356345,0,0.315079,0,-1.43E-08,0,0,0,0,1.041266,0.9371396,0.9371396,5.678856,0.9371396,0,0.9371396,15.87429,83.60194,0.01827293,0.315079,0,1000,5.678856,
2/7/16 23:00,0,0,128.8676,90,0,0,0.3034008,0.3034008,0.05,0.02,0.3034008,0,0.3034008,0,0,0,0,0,0,0,0,0.9371396,6.029867,0,0,0,15.87429,83.60194,0.01827293,0.3034008,0,1000,6.029867,
2/8/16 0:00,0,0,154.9022,90,0,0,0.2435413,0.2435413,0.05,0.02,0.2435413,0,0.2435413,0,0,0,0,0,0,0,0,0.9371396,5.953939,0,0,0,15.87429,83.60194,0.01827293,0.2435413,0,1000,5.953939,
2/8/16 1:00,0,0,-170.4998,90,0,0,0.1924405,0.1924405,0.05,0,0.1924405,0,0.1924405,0,0,0,0,0,0,0,0,0.9371396,5.941,0,0,0,15.87429,83.60195,0.01827293,0.1924405,0,1000,5.941,
2/8/16 2:00,0,0,-139.8463,90,0,0,0.1962509,0.1962509,0.05,0,0.1962509,0,0.1962509,0,0,0,0,0,0,0,0,0.9371396,5.938795,0,0,0,15.87429,83.60195,0.01827293,0.1962509,0,1000,5.938795,
2/8/16 3:00,0,0,-119.1347,90,0,0,0.1779508,0.1779508,0.05,0,0.1779508,0,0.1779508,0,0,0,0,0,0,0,0,0.9371396,5.938419,0,0,0,15.87429,83.60195,0.01827293,0.1779508,0,1000,5.938419,
2/8/16 4:00,0,0,-104.9272,90,0,0,0.2419563,0.2419563,0.05,0,0.2419563,0,0.2419563,0,0,0,0,0,0,0,0,0.9371396,5.938355,0,0,0,15.87429,83.60195,0.01827293,0.2419563,0,1000,5.938355,
2/8/16 5:00,0,0,-93.95067,90,0,0,0.2087375,0.2087375,0.05,0,0.2087375,0,0.2087375,0,0,0,0,0,0,0,0,0.9371396,5.938344,0,0,0,15.87429,83.60195,0.01827293,0.2087375,0,1000,5.938344,
2/8/16 6:00,0,0,-84.40434,90,0,0,0.2515294,0.2515294,0.05,0,0.2515294,0,0.2515294,0,0,0,0,0,0,0,0,0.9371396,5.938343,0,0,0,15.87429,83.60195,0.01827293,0.2515294,0,1000,5.938343,
2/8/16 7:00,0,0,-75.24364,90,0,0,0.1944262,0.1944262,0.05,0,0.1944262,0,0.1944262,0,0,0,0,0,0,0,0,0.9371396,5.938342,0,0,0,15.87429,83.60195,0.01827293,0.1944262,0,1000,5.938342,
2/8/16 8:00,0.008160047,3.843158,-65.73005,69.53584,0.007406722,0.0666605,0.3447485,0.3447485,0.05,0,0.2847541,0,0.3447485,19.33598,0,0,0.0666605,0.0666605,0.05999445,0,0,0.9371396,5.938342,0,0,0,15.87429,83.60195,0.01827293,0.3447485,0.01666513,1000,6.005002,
2/8/16 9:00,0.07110898,13.8774,-55.22124,55.1094,0.06483338,0.5835004,0.2440474,0.2440474,0.12,0.05,0,0,0.2440474,239.093,0,0,0.5835004,0.2711638,0.2440474,0,0,0.9371396,5.938342,0.3123366,0,0.3123366,16.16225,85.11849,0.01824025,0.2440474,0.1458751,1000,6.521842,
2/8/16 10:00,0.2121612,22.60944,-43.10856,40.70389,0.237331,2.135979,0.1857899,0.1857899,0.12,0.05,0,0.8931655,1.078955,197.9673,2.01E-08,0,2.135979,1.198839,1.078955,0,0,0.9371396,6.072948,0.9371396,0,0.9371396,17.02625,89.66875,0.01814288,0.1857899,0.5339947,1000,8.208927,
2/8/16 11:00,0.292596,29.40487,-28.92442,26.46885,0.3379667,3.0417,0.2639427,0.2639427,0.12,0.05,0,1.786842,2.050785,148.3188,1.36E-08,0,3.0417,2.27865,2.050785,0,0,0.7630504,6.454522,0.7630504,0,0.7630504,17.72974,93.37372,0.01806436,0.2639427,0.760425,1000,9.496222,
2/8/16 12:00,0.3776936,33.51645,-12.68771,13.11182,0.4845397,4.360857,0.1965236,0.1965236,0.12,0.05,0,3.314815,3.511339,124.1936,-4.46E-08,0,4.360857,3.901488,3.511339,0,0,0.4593695,6.71265,0.4593695,0,0.4593695,18.15326,95.60419,0.01801742,0.1965236,1.090214,1000,11.07351,
2/8/16 13:00,0.5443917,34.32405,4.69455,8.513731,0.9132858,8.219572,1.499466,1.499466,0.12,0.05,0,5.62388,7.123346,115.3892,2.58E-07,0,8.219572,7.914829,7.123346,0,0,0.3047418,6.844084,0.3047418,0,0.3047418,18.43422,97.08385,0.01798641,1.499466,2.054893,1000,15.06366,
2/8/16 14:00,0.4161624,31.68641,21.63215,20.06487,0.617147,5.554323,0.2227626,0.2227626,0.45,0.2,0,4.594181,4.816944,115.308,-2.93E-08,0,5.554323,5.35216,4.816944,0,0,0.2021634,6.931276,0.2021634,0,0.2021634,18.62061,98.06544,0.0179659,0.2227626,1.388581,1000,12.4856,
2/8/16 15:00,0.3567106,26.03997,36.81622,34.07677,0.5642807,5.078526,0.211266,0.211266,0.45,0.2,0,4.238705,4.449971,114.1249,-1.88E-08,0,5.078526,4.944412,4.449971,0,0,0.1341141,6.989117,0.1341141,0,0.1341141,18.74425,98.71662,0.01795232,0.211266,1.269632,1000,12.06764,
2/8/16 16:00,0.2109955,18.1157,49.84827,48.43307,0.3013865,2.712478,0.3381359,0.3381359,0.45,0.2,0,2.023021,2.361157,114.8792,-5.95E-08,0,2.712478,2.623507,2.361157,0,0,0.08897077,7.027489,0.08897077,0,0.08897077,18.82628,99.14862,0.01794332,0.3381359,0.6781195,1000,9.739967,
2/8/16 17:00,0.1282293,8.616117,61.02735,62.86068,0.3224033,2.901629,0.2023713,0.2023713,0.45,0.2,0,2.355975,2.558346,113.4182,-1.64E-08,0,2.901629,2.842607,2.558346,0,0,0.05902237,7.052946,0.05902237,0,0.05902237,18.8807,99.4352,0.01793736,0.2023713,0.7254073,1000,9.954575,
2/8/16 18:00,0.02564586,0,70.92367,90,0,0,0.8217008,0.8217008,0.45,0.2,0,0,0.8217008,0,0,0,0,0.9130009,0.8217008,0,0,0.03915473,7.069833,0,0.9130009,-0.9130009,17.89041,94.21985,0.01793736,0.8217008,0,1000,7.069833,
2/8/16 19:00,0,0,80.16476,90,0,0,1.62958,1.62958,0.45,0.2,0,0,1.62958,0,0,0,0,1.810644,1.62958,0,0,0.5904271,6.601251,0,1.810644,-1.810644,15.92649,83.87686,0.01793736,1.62958,0,1000,6.601251,
2/8/16 20:00,0,0,89.4287,90,0,0,0.4212936,0.4212936,0.45,0.2,0,0,0.4212936,0,0,0,0,0.468104,0.4212936,0,0,0.9371396,5.758954,0,0.468104,-0.468104,15.41876,81.2029,0.01793736,0.4212936,0,1000,5.758954,
2/8/16 21:00,0,0,99.57931,90,0,0,0.2457321,0.2457321,0.05,0.02,0.2457321,0,0.2457321,0,0,0,0,0,0,0,0,0.9371396,5.686634,0,0,0,15.41876,81.2029,0.01793736,0.2457321,0,1000,5.686634,
2/8/16 22:00,0,0,111.9906,90,0,0,0.2290252,0.2290252,0.05,0.02,0.2290252,0,0.2290252,0,0,0,0,0,0,0,0,0.9371396,5.75408,0,0,0,15.41876,81.2029,0.01793736,0.2290252,0,1000,5.75408,
2/8/16 23:00,0,0,129.1731,90,0,0,0.2074222,0.2074222,0.05,0.02,0.2074222,0,0.2074222,0,0,0,0,0,0,0,0,0.9371396,5.765574,0,0,0,15.41876,81.2029,0.01793736,0.2074222,0,1000,5.765574,
2/9/16 0:00,0,0,155.0827,90,0,0,0.2271117,0.2271117,0.05,0.02,0.2271117,0,0.2271117,0,0,0,0,0,0,0,0,0.9371396,5.767532,0,0,0,15.41876,81.2029,0.01793736,0.2271117,0,1000,5.767532,
2/9/16 1:00,0,0,-170.6438,90,0,0,0.2807408,0.2807408,0.05,0,0.2807408,0,0.2807408,0,0,0,0,0,0,0,0,0.9371396,5.767866,0,0,0,15.41876,81.2029,0.01793736,0.2807408,0,1000,5.767866,
2/9/16 2:00,0,0,-140.1974,90,0,0,0.2829255,0.2829255,0.05,0,0.2829255,0,0.2829255,0,0,0,0,0,0,0,0,0.9371396,5.767923,0,0,0,15.41876,81.2029,0.01793736,0.2829255,0,1000,5.767923,
2/9/16 3:00,0,0,-119.4967,90,0,0,0.2501571,0.2501571,0.05,0,0.2501571,0,0.2501571,0,0,0,0,0,0,0,0,0.9371396,5.767932,0,0,0,15.41876,81.2029,0.01793736,0.2501571,0,1000,5.767932,
2/9/16 4:00,0,0,-105.2519,90,0,0,0.2749979,0.2749979,0.05,0,0.2749979,0,0.2749979,0,0,0,0,0,0,0,0,0.9371396,5.767934,0,0,0,15.41876,81.2029,0.01793736,0.2749979,0,1000,5.767934,
2/9/16 5:00,0,0,-94.24049,90,0,0,0.2719484,0.2719484,0.05,0,0.2719484,0,0.2719484,0,0,0,0,0,0,0,0,0.9371396,5.767935,0,0,0,15.41876,81.2029,0.01793736,0.2719484,0,1000,5.767935,
2/9/16 6:00,0,0,-84.66869,90,0,0,0.2769743,0.2769743,0.05,0,0.2769743,0,0.2769743,0,0,0,0,0,0,0,0,0.9371396,5.767935,0,0,0,15.41876,81.2029,0.01793736,0.2769743,0,1000,5.767935,
2/9/16 7:00,0,0,-75.49036,90,0,0,0.3174307,0.3174307,0.05,0,0.3174307,0,0.3174307,0,0,0,0,0,0,0,0,0.9371396,5.767935,0,0,0,15.41876,81.2029,0.01793736,0.3174307,0,1000,5.767935,
2/9/16 8:00,0.01165721,4.03414,-65.96332,69.57243,0.01075185,0.09676662,0.447044,0.447044,0.05,0,0.359954,0,0.447044,21.64588,0,0,0.09676662,0.09676662,0.08708996,0,0,0.9371396,5.767935,0,0,0,15.41876,81.2029,0.01793736,0.447044,0.02419166,1000,5.864701,
2/9/16 9:00,0.08859479,14.09063,-55.44025,55.12552,0.08287699,0.7458929,0.2638596,0.2638596,0.12,0.05,0,0,0.2638596,282.6855,0,0,0.7458929,0.2931774,0.2638596,0,0,0.9371396,5.767935,0.4527155,0,0.4527155,15.83614,83.40105,0.01789174,0.2638596,0.1864732,1000,6.513828,
2/9/16 10:00,0.2937617,22.8499,-43.30494,40.69481,0.4450915,4.005823,0.263677,0.263677,0.12,0.05,0,2.498138,2.761815,145.0431,-2.05E-08,0,4.005823,3.068683,2.761815,0,0,0.9371396,5.96304,0.9371396,0,0.9371396,16.70014,87.95131,0.01779805,0.263677,1.001456,1000,9.968863,
2/9/16 11:00,0.4278196,29.674,-29.07948,26.41984,0.6887198,6.198478,0.2599486,0.2599486,0.12,0.05,0,4.504949,4.764898,130.0863,-2.39E-07,0,6.198478,5.294331,4.764898,0,0,0.9041479,6.334589,0.9041479,0,0.9041479,17.53372,92.34137,0.01770858,0.2599486,1.54962,1000,12.53307,
2/9/16 12:00,0.5339002,33.80859,-12.77508,12.96373,0.8920623,8.028561,0.2177603,0.2177603,0.12,0.05,0,6.5301,6.74786,118.9794,-3.33E-08,0,8.028561,7.497623,6.74786,0,0,0.5309376,6.651817,0.5309376,0,0.5309376,18.02322,94.91932,0.01765645,0.2177603,2.00714,1000,14.68038,
2/9/16 13:00,0.5560489,34.6251,4.693958,8.239976,0.932619,8.393571,2.437625,2.437625,0.12,0.05,0,4.799591,7.237216,115.9779,1.77E-08,0,8.393571,8.04135,7.237216,0,0,0.3522201,6.803727,0.3522201,0,0.3522201,18.34795,96.62952,0.01762205,2.437625,2.098393,1000,15.1973,
2/9/16 14:00,0.4849399,31.97936,21.71375,19.9456,0.7992687,7.193419,0.265269,0.265269,0.45,0.2,0,5.998514,6.263783,114.8414,-1.77E-07,0,7.193419,6.959758,6.263783,0,0,0.2336598,6.904503,0.2336598,0,0.2336598,18.56338,97.76405,0.01759929,0.265269,1.798355,1000,14.09792,
